feature_index,SPI-1,SPI-2,ks_statistic,n_MackeyGlass,n_VAR(1)-Unidirectional
2905,di_kozachenko,te_kernel_W-0.25_k-1,0.229464516172516,96,96
2906,di_kozachenko,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
2907,di_kozachenko,gc_gaussian_k-1_kt-1_l-1_lt-1,0.22544321470414083,96,96
2908,di_kozachenko,te_symbolic_k-1_kt-1_l-1_lt-1,0.22544321470414083,96,96
2909,di_kozachenko,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
2910,di_kozachenko,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.4483886986005146,96,96
2911,di_kozachenko,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.4483886986005146,96,96
2912,di_kozachenko,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.4483886986005146,96,96
2913,di_kozachenko,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.031481371430337524,96,96
2914,di_kozachenko,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.034918175011925734,96,96
2915,di_kozachenko,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.03221195726623502,96,96
2916,di_kozachenko,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.3984683705603631,96,96
2917,di_kozachenko,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.06725847919784753,96,96
2918,di_kozachenko,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.3774535564512447,96,96
2919,di_kozachenko,pec,0.6997421258740814,96,96
2920,di_kozachenko,pec_orth,0.1507827098054785,96,96
2921,di_kozachenko,pec_log,0.7148434407517857,96,96
2922,di_kozachenko,pec_orth_log,0.10609374850193706,96,96
2923,di_kozachenko,pec_orth_abs,0.06210022483706468,96,96
2924,di_kozachenko,pec_orth_log_abs,0.08014449913573854,96,96
2925,di_kernel_W-0.5,mi_gaussian,0.9739162832974706,96,96
2926,di_kernel_W-0.5,mi_kraskov_NN-4,0.9917767320758307,96,96
2927,di_kernel_W-0.5,mi_kraskov_NN-4_DCE,0.8777507221487395,96,96
2928,di_kernel_W-0.5,mi_kernel_W-0.25,0.9779742298434964,96,96
2929,di_kernel_W-0.5,tlmi_gaussian,0.9604193890965343,96,96
2930,di_kernel_W-0.5,tlmi_kraskov_NN-4,0.9893049611143646,96,96
2931,di_kernel_W-0.5,tlmi_kraskov_NN-4_DCE,0.8372662206463554,96,96
2932,di_kernel_W-0.5,tlmi_kernel_W-0.25,0.9898447938193362,96,96
2933,di_kernel_W-0.5,te_kraskov_NN-4_k-max-10_tau-max-4,0.11705597246101951,96,96
2934,di_kernel_W-0.5,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.06025149364113014,96,96
2935,di_kernel_W-0.5,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.0831916558146939,96,96
2936,di_kernel_W-0.5,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.062421972592757224,96,96
2937,di_kernel_W-0.5,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.6215537971762253,96,96
2938,di_kernel_W-0.5,te_kernel_W-0.25_k-1,0.5052706641580091,96,96
2939,di_kernel_W-0.5,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
2940,di_kernel_W-0.5,gc_gaussian_k-1_kt-1_l-1_lt-1,0.2709220863605639,96,96
2941,di_kernel_W-0.5,te_symbolic_k-1_kt-1_l-1_lt-1,0.2709220863605639,96,96
2942,di_kernel_W-0.5,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
2943,di_kernel_W-0.5,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.5307433723046716,96,96
2944,di_kernel_W-0.5,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.5307433723046716,96,96
2945,di_kernel_W-0.5,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.5307433723046716,96,96
2946,di_kernel_W-0.5,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.05013159032752723,96,96
2947,di_kernel_W-0.5,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.04887157351127244,96,96
2948,di_kernel_W-0.5,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.05794329488657013,96,96
2949,di_kernel_W-0.5,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.39992385230306304,96,96
2950,di_kernel_W-0.5,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.09168247726903556,96,96
2951,di_kernel_W-0.5,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.3870051999420098,96,96
2952,di_kernel_W-0.5,pec,0.841639370073913,96,96
2953,di_kernel_W-0.5,pec_orth,0.12900195334334957,96,96
2954,di_kernel_W-0.5,pec_log,0.8590617382596111,96,96
2955,di_kernel_W-0.5,pec_orth_log,0.13345092014726223,96,96
2956,di_kernel_W-0.5,pec_orth_abs,0.10605837306305911,96,96
2957,di_kernel_W-0.5,pec_orth_log_abs,0.12594798695735737,96,96
2958,mi_gaussian,mi_kraskov_NN-4,0.7408761020736553,96,96
2959,mi_gaussian,mi_kraskov_NN-4_DCE,0.8236922647959412,96,96
2960,mi_gaussian,mi_kernel_W-0.25,0.6980237764916728,96,96
2961,mi_gaussian,tlmi_gaussian,0.5850952026637096,96,96
2962,mi_gaussian,tlmi_kraskov_NN-4,0.8204513132384368,96,96
2963,mi_gaussian,tlmi_kraskov_NN-4_DCE,0.7434449296313896,96,96
2964,mi_gaussian,tlmi_kernel_W-0.25,0.6464633211035489,96,96
2965,mi_gaussian,te_kraskov_NN-4_k-max-10_tau-max-4,0.2597561451480046,96,96
2966,mi_gaussian,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.35592263651426115,96,96
2967,mi_gaussian,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.3589671730695101,96,96
2968,mi_gaussian,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.37637275583307556,96,96
2969,mi_gaussian,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.4178424309934528,96,96
2970,mi_gaussian,te_kernel_W-0.25_k-1,0.46131363460600094,96,96
2971,mi_gaussian,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
2972,mi_gaussian,gc_gaussian_k-1_kt-1_l-1_lt-1,0.539001542881886,96,96
2973,mi_gaussian,te_symbolic_k-1_kt-1_l-1_lt-1,0.539001542881886,96,96
2974,mi_gaussian,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
2975,mi_gaussian,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.13541666666666666,96,96
2976,mi_gaussian,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.10416666666666667,96,96
2977,mi_gaussian,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.11458333333333333,96,96
2978,mi_gaussian,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.12388966426456816,96,96
2979,mi_gaussian,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.12812839819107513,96,96
2980,mi_gaussian,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.13296963352414515,96,96
2981,mi_gaussian,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.14170664815920087,96,96
2982,mi_gaussian,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.1291010921675435,96,96
2983,mi_gaussian,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.14784708061898932,96,96
2984,mi_gaussian,pec,0.49595902483072846,96,96
2985,mi_gaussian,pec_orth,0.4429720090477848,96,96
2986,mi_gaussian,pec_log,0.5803804274365099,96,96
2987,mi_gaussian,pec_orth_log,0.39580729932199343,96,96
2988,mi_gaussian,pec_orth_abs,0.34363680522134166,96,96
2989,mi_gaussian,pec_orth_log_abs,0.31026423540423653,96,96
2990,mi_kraskov_NN-4,mi_kraskov_NN-4_DCE,0.8980586625834138,96,96
2991,mi_kraskov_NN-4,mi_kernel_W-0.25,0.9425036063006587,96,96
2992,mi_kraskov_NN-4,tlmi_gaussian,0.8180110991103322,96,96
2993,mi_kraskov_NN-4,tlmi_kraskov_NN-4,0.9793213859837265,96,96
2994,mi_kraskov_NN-4,tlmi_kraskov_NN-4_DCE,0.6906027795054444,96,96
2995,mi_kraskov_NN-4,tlmi_kernel_W-0.25,0.9785733556419159,96,96
2996,mi_kraskov_NN-4,te_kraskov_NN-4_k-max-10_tau-max-4,0.05119510289869314,96,96
2997,mi_kraskov_NN-4,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.24553058393210386,96,96
2998,mi_kraskov_NN-4,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.18937487999225067,96,96
2999,mi_kraskov_NN-4,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.27117911676166695,96,96
3000,mi_kraskov_NN-4,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.530622416555546,96,96
3001,mi_kraskov_NN-4,te_kernel_W-0.25_k-1,0.11511129771165174,96,96
3002,mi_kraskov_NN-4,gc_gaussian_k-max-10_tau-max-2,0.9375,96,96
3003,mi_kraskov_NN-4,gc_gaussian_k-1_kt-1_l-1_lt-1,0.1837490351909027,96,96
3004,mi_kraskov_NN-4,te_symbolic_k-1_kt-1_l-1_lt-1,0.1837490351909027,96,96
3005,mi_kraskov_NN-4,te_symbolic_k-10_kt-1_l-1_lt-1,0.9895833333333334,96,96
3006,mi_kraskov_NN-4,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.08333333333333333,96,96
3007,mi_kraskov_NN-4,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.20833333333333334,96,96
3008,mi_kraskov_NN-4,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.10416666666666667,96,96
3009,mi_kraskov_NN-4,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.10591581094448765,96,96
3010,mi_kraskov_NN-4,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.1254311207599397,96,96
3011,mi_kraskov_NN-4,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.10373123578844345,96,96
3012,mi_kraskov_NN-4,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.10172838992288193,96,96
3013,mi_kraskov_NN-4,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.11232858329295924,96,96
3014,mi_kraskov_NN-4,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.12099913193122691,96,96
3015,mi_kraskov_NN-4,pec,0.6115000143991765,96,96
3016,mi_kraskov_NN-4,pec_orth,0.3577804016929121,96,96
3017,mi_kraskov_NN-4,pec_log,0.6384485463185245,96,96
3018,mi_kraskov_NN-4,pec_orth_log,0.3266581072801604,96,96
3019,mi_kraskov_NN-4,pec_orth_abs,0.22702734580848244,96,96
3020,mi_kraskov_NN-4,pec_orth_log_abs,0.24032299767572815,96,96
3021,mi_kraskov_NN-4_DCE,mi_kernel_W-0.25,0.6035543382238449,96,96
3022,mi_kraskov_NN-4_DCE,tlmi_gaussian,0.7393648098866538,96,96
3023,mi_kraskov_NN-4_DCE,tlmi_kraskov_NN-4,0.6762002155310035,96,96
3024,mi_kraskov_NN-4_DCE,tlmi_kraskov_NN-4_DCE,0.9800793731517687,96,96
3025,mi_kraskov_NN-4_DCE,tlmi_kernel_W-0.25,0.7181282655293084,96,96
3026,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_k-max-10_tau-max-4,0.24412422306481765,96,96
3027,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.23776789779816876,96,96
3028,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.2844824757752047,96,96
3029,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.22598641600825065,96,96
3030,mi_kraskov_NN-4_DCE,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.4295488410034061,96,96
3031,mi_kraskov_NN-4_DCE,te_kernel_W-0.25_k-1,0.15155826664530397,96,96
3032,mi_kraskov_NN-4_DCE,gc_gaussian_k-max-10_tau-max-2,0.9895833333333334,96,96
3033,mi_kraskov_NN-4_DCE,gc_gaussian_k-1_kt-1_l-1_lt-1,0.23260604505103932,96,96
3034,mi_kraskov_NN-4_DCE,te_symbolic_k-1_kt-1_l-1_lt-1,0.23260604505103932,96,96
3035,mi_kraskov_NN-4_DCE,te_symbolic_k-10_kt-1_l-1_lt-1,0.9895833333333334,96,96
3036,mi_kraskov_NN-4_DCE,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15625,96,96
3037,mi_kraskov_NN-4_DCE,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08333333333333333,96,96
3038,mi_kraskov_NN-4_DCE,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.13541666666666666,96,96
3039,mi_kraskov_NN-4_DCE,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.17756381544995403,96,96
3040,mi_kraskov_NN-4_DCE,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.1608500477399073,96,96
3041,mi_kraskov_NN-4_DCE,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.17336952456283106,96,96
3042,mi_kraskov_NN-4_DCE,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.18000420109982695,96,96
3043,mi_kraskov_NN-4_DCE,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.15114876268359867,96,96
3044,mi_kraskov_NN-4_DCE,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.19070121117376493,96,96
3045,mi_kraskov_NN-4_DCE,pec,0.6210870771210366,96,96
3046,mi_kraskov_NN-4_DCE,pec_orth,0.2668621750466236,96,96
3047,mi_kraskov_NN-4_DCE,pec_log,0.6489689425653336,96,96
3048,mi_kraskov_NN-4_DCE,pec_orth_log,0.22332771931656162,96,96
3049,mi_kraskov_NN-4_DCE,pec_orth_abs,0.20183622388976805,96,96
3050,mi_kraskov_NN-4_DCE,pec_orth_log_abs,0.19212847071160696,96,96
3051,mi_kernel_W-0.25,tlmi_gaussian,0.6362629842951881,96,96
3052,mi_kernel_W-0.25,tlmi_kraskov_NN-4,0.9773400806155391,96,96
3053,mi_kernel_W-0.25,tlmi_kraskov_NN-4_DCE,0.7151466841366677,96,96
3054,mi_kernel_W-0.25,tlmi_kernel_W-0.25,0.8983574396584396,96,96
3055,mi_kernel_W-0.25,te_kraskov_NN-4_k-max-10_tau-max-4,0.17355415710595679,96,96
3056,mi_kernel_W-0.25,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.28154046120245346,96,96
3057,mi_kernel_W-0.25,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.29199424778961824,96,96
3058,mi_kernel_W-0.25,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.3646058933725415,96,96
3059,mi_kernel_W-0.25,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.4778345518493745,96,96
3060,mi_kernel_W-0.25,te_kernel_W-0.25_k-1,0.37358236285015034,96,96
3061,mi_kernel_W-0.25,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
3062,mi_kernel_W-0.25,gc_gaussian_k-1_kt-1_l-1_lt-1,0.42211079979470517,96,96
3063,mi_kernel_W-0.25,te_symbolic_k-1_kt-1_l-1_lt-1,0.42211079979470517,96,96
3064,mi_kernel_W-0.25,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
3065,mi_kernel_W-0.25,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10416666666666667,96,96
3066,mi_kernel_W-0.25,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08333333333333333,96,96
3067,mi_kernel_W-0.25,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.19791666666666666,96,96
3068,mi_kernel_W-0.25,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.1685993122279189,96,96
3069,mi_kernel_W-0.25,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.1591861911724125,96,96
3070,mi_kernel_W-0.25,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.15935335868604938,96,96
3071,mi_kernel_W-0.25,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.16378214512003453,96,96
3072,mi_kernel_W-0.25,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.1536123219385649,96,96
3073,mi_kernel_W-0.25,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.16030474192627409,96,96
3074,mi_kernel_W-0.25,pec,0.4139419612399977,96,96
3075,mi_kernel_W-0.25,pec_orth,0.5079186399588272,96,96
3076,mi_kernel_W-0.25,pec_log,0.47105710820571556,96,96
3077,mi_kernel_W-0.25,pec_orth_log,0.443029247340055,96,96
3078,mi_kernel_W-0.25,pec_orth_abs,0.27768600427840084,96,96
3079,mi_kernel_W-0.25,pec_orth_log_abs,0.25675764110996047,96,96
3080,tlmi_gaussian,tlmi_kraskov_NN-4,0.80192337501006,96,96
3081,tlmi_gaussian,tlmi_kraskov_NN-4_DCE,0.7188836134232262,96,96
3082,tlmi_gaussian,tlmi_kernel_W-0.25,0.6259880024919218,96,96
3083,tlmi_gaussian,te_kraskov_NN-4_k-max-10_tau-max-4,0.26301498405653084,96,96
3084,tlmi_gaussian,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.2782859824838969,96,96
3085,tlmi_gaussian,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.2639943179335301,96,96
3086,tlmi_gaussian,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.2998025459266862,96,96
3087,tlmi_gaussian,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.453091898250498,96,96
3088,tlmi_gaussian,te_kernel_W-0.25_k-1,0.360995940103617,96,96
3089,tlmi_gaussian,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
3090,tlmi_gaussian,gc_gaussian_k-1_kt-1_l-1_lt-1,0.8486323562758458,96,96
3091,tlmi_gaussian,te_symbolic_k-1_kt-1_l-1_lt-1,0.8486323562758458,96,96
3092,tlmi_gaussian,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
3093,tlmi_gaussian,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.6869438373546047,96,96
3094,tlmi_gaussian,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.6869438373546047,96,96
3095,tlmi_gaussian,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.6869438373546047,96,96
3096,tlmi_gaussian,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.10103840722550272,96,96
3097,tlmi_gaussian,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.08279446259240697,96,96
3098,tlmi_gaussian,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.11384131463545566,96,96
3099,tlmi_gaussian,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.4364618109427116,96,96
3100,tlmi_gaussian,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.12168551659898658,96,96
3101,tlmi_gaussian,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.4255043863275503,96,96
3102,tlmi_gaussian,pec,0.5754986684641088,96,96
3103,tlmi_gaussian,pec_orth,0.3156168303875809,96,96
3104,tlmi_gaussian,pec_log,0.653150767836876,96,96
3105,tlmi_gaussian,pec_orth_log,0.2540885981608056,96,96
3106,tlmi_gaussian,pec_orth_abs,0.23029633137992078,96,96
3107,tlmi_gaussian,pec_orth_log_abs,0.20854755121210297,96,96
3108,tlmi_kraskov_NN-4,tlmi_kraskov_NN-4_DCE,0.9290525508947128,96,96
3109,tlmi_kraskov_NN-4,tlmi_kernel_W-0.25,0.9847605090458614,96,96
3110,tlmi_kraskov_NN-4,te_kraskov_NN-4_k-max-10_tau-max-4,0.187269286589061,96,96
3111,tlmi_kraskov_NN-4,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.348342801762935,96,96
3112,tlmi_kraskov_NN-4,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.351058203952509,96,96
3113,tlmi_kraskov_NN-4,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.5287563394916858,96,96
3114,tlmi_kraskov_NN-4,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.4141912383983862,96,96
3115,tlmi_kraskov_NN-4,te_kernel_W-0.25_k-1,0.29657054112809733,96,96
3116,tlmi_kraskov_NN-4,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
3117,tlmi_kraskov_NN-4,gc_gaussian_k-1_kt-1_l-1_lt-1,0.2505404983901416,96,96
3118,tlmi_kraskov_NN-4,te_symbolic_k-1_kt-1_l-1_lt-1,0.2505404983901416,96,96
3119,tlmi_kraskov_NN-4,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
3120,tlmi_kraskov_NN-4,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.6169568089078702,96,96
3121,tlmi_kraskov_NN-4,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.6169568089078702,96,96
3122,tlmi_kraskov_NN-4,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.6169568089078702,96,96
3123,tlmi_kraskov_NN-4,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.10209240161469824,96,96
3124,tlmi_kraskov_NN-4,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.09175942437240325,96,96
3125,tlmi_kraskov_NN-4,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.10606330247395324,96,96
3126,tlmi_kraskov_NN-4,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.12594688001687038,96,96
3127,tlmi_kraskov_NN-4,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.08420121540812898,96,96
3128,tlmi_kraskov_NN-4,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.10750755139585261,96,96
3129,tlmi_kraskov_NN-4,pec,0.6691916011411081,96,96
3130,tlmi_kraskov_NN-4,pec_orth,0.27453543038047734,96,96
3131,tlmi_kraskov_NN-4,pec_log,0.6896479185105332,96,96
3132,tlmi_kraskov_NN-4,pec_orth_log,0.22789510416511474,96,96
3133,tlmi_kraskov_NN-4,pec_orth_abs,0.21313862660556326,96,96
3134,tlmi_kraskov_NN-4,pec_orth_log_abs,0.2743033961858785,96,96
3135,tlmi_kraskov_NN-4_DCE,tlmi_kernel_W-0.25,0.5794979364293842,96,96
3136,tlmi_kraskov_NN-4_DCE,te_kraskov_NN-4_k-max-10_tau-max-4,0.3592684658550791,96,96
3137,tlmi_kraskov_NN-4_DCE,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.1817196028393041,96,96
3138,tlmi_kraskov_NN-4_DCE,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.2024021758994582,96,96
3139,tlmi_kraskov_NN-4_DCE,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.1373235806045049,96,96
3140,tlmi_kraskov_NN-4_DCE,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.21967328454764434,96,96
3141,tlmi_kraskov_NN-4_DCE,te_kernel_W-0.25_k-1,0.3220181575481891,96,96
3142,tlmi_kraskov_NN-4_DCE,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
3143,tlmi_kraskov_NN-4_DCE,gc_gaussian_k-1_kt-1_l-1_lt-1,0.21295404400751672,96,96
3144,tlmi_kraskov_NN-4_DCE,te_symbolic_k-1_kt-1_l-1_lt-1,0.21295404400751672,96,96
3145,tlmi_kraskov_NN-4_DCE,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
3146,tlmi_kraskov_NN-4_DCE,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.6197953773649626,96,96
3147,tlmi_kraskov_NN-4_DCE,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.6197953773649626,96,96
3148,tlmi_kraskov_NN-4_DCE,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.6197953773649626,96,96
3149,tlmi_kraskov_NN-4_DCE,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.17374356750555908,96,96
3150,tlmi_kraskov_NN-4_DCE,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.16288408471006655,96,96
3151,tlmi_kraskov_NN-4_DCE,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.18395910644533464,96,96
3152,tlmi_kraskov_NN-4_DCE,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.1365151903551295,96,96
3153,tlmi_kraskov_NN-4_DCE,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.1475005709821019,96,96
3154,tlmi_kraskov_NN-4_DCE,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.12138043492523742,96,96
3155,tlmi_kraskov_NN-4_DCE,pec,0.6596035661171833,96,96
3156,tlmi_kraskov_NN-4_DCE,pec_orth,0.20719011331022663,96,96
3157,tlmi_kraskov_NN-4_DCE,pec_log,0.664036591722444,96,96
3158,tlmi_kraskov_NN-4_DCE,pec_orth_log,0.14621494225650764,96,96
3159,tlmi_kraskov_NN-4_DCE,pec_orth_abs,0.1422052920443665,96,96
3160,tlmi_kraskov_NN-4_DCE,pec_orth_log_abs,0.23339937534635868,96,96
3161,tlmi_kernel_W-0.25,te_kraskov_NN-4_k-max-10_tau-max-4,0.2642663763132551,96,96
3162,tlmi_kernel_W-0.25,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.3255755278230455,96,96
3163,tlmi_kernel_W-0.25,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.38256086391930294,96,96
3164,tlmi_kernel_W-0.25,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.5969497633829418,96,96
3165,tlmi_kernel_W-0.25,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.26217377080373305,96,96
3166,tlmi_kernel_W-0.25,te_kernel_W-0.25_k-1,0.6328867550705521,96,96
3167,tlmi_kernel_W-0.25,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
3168,tlmi_kernel_W-0.25,gc_gaussian_k-1_kt-1_l-1_lt-1,0.5231141915897276,96,96
3169,tlmi_kernel_W-0.25,te_symbolic_k-1_kt-1_l-1_lt-1,0.5231141915897276,96,96
3170,tlmi_kernel_W-0.25,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
3171,tlmi_kernel_W-0.25,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.638075075941525,96,96
3172,tlmi_kernel_W-0.25,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.638075075941525,96,96
3173,tlmi_kernel_W-0.25,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.638075075941525,96,96
3174,tlmi_kernel_W-0.25,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.11946440379271239,96,96
3175,tlmi_kernel_W-0.25,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.07824126277490773,96,96
