feature_index,SPI-1,SPI-2,ks_statistic,n_VAR(1)-Symmetric,n_VAR(1)-Unidirectional
1361,te_kraskov_NN-4_k-max-10_tau-max-4__ij,gc_gaussian_k-max-10_tau-max-2__ij,0.15913476680354954,96,96
1362,te_kraskov_NN-4_k-max-10_tau-max-4__ij,gc_gaussian_k-max-10_tau-max-2__ji,0.0871526013225001,96,96
1363,te_kraskov_NN-4_k-max-10_tau-max-4__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.1435577741038136,96,96
1364,te_kraskov_NN-4_k-max-10_tau-max-4__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.10049679775243336,96,96
1365,te_kraskov_NN-4_k-max-10_tau-max-4__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.1435577741038136,96,96
1366,te_kraskov_NN-4_k-max-10_tau-max-4__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.10049679775243336,96,96
1367,te_kraskov_NN-4_k-max-10_tau-max-4__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.14557149704624733,96,96
1368,te_kraskov_NN-4_k-max-10_tau-max-4__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.08438185856703079,96,96
1369,te_kraskov_NN-4_k-max-10_tau-max-4__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,0.07901515052178906,96,96
1370,te_kraskov_NN-4_k-max-10_tau-max-4__ji,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.2101713063536173,96,96
1371,te_kraskov_NN-4_k-max-10_tau-max-4__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.1117523845644604,96,96
1372,te_kraskov_NN-4_k-max-10_tau-max-4__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.6068624997120052,96,96
1373,te_kraskov_NN-4_k-max-10_tau-max-4__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.0987153057250521,96,96
1374,te_kraskov_NN-4_k-max-10_tau-max-4__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.6192384289112104,96,96
1375,te_kraskov_NN-4_k-max-10_tau-max-4__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.10574723808930686,96,96
1376,te_kraskov_NN-4_k-max-10_tau-max-4__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.6154598475840289,96,96
1377,te_kraskov_NN-4_k-max-10_tau-max-4__ji,te_kernel_W-0.25_k-1__ij,0.10946180205860931,96,96
1378,te_kraskov_NN-4_k-max-10_tau-max-4__ji,te_kernel_W-0.25_k-1__ji,0.43364032643426115,96,96
1379,te_kraskov_NN-4_k-max-10_tau-max-4__ji,gc_gaussian_k-max-10_tau-max-2__ij,0.07778076389651345,96,96
1380,te_kraskov_NN-4_k-max-10_tau-max-4__ji,gc_gaussian_k-max-10_tau-max-2__ji,0.7253722806228124,96,96
1381,te_kraskov_NN-4_k-max-10_tau-max-4__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.09632560036006071,96,96
1382,te_kraskov_NN-4_k-max-10_tau-max-4__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.7504709722124087,96,96
1383,te_kraskov_NN-4_k-max-10_tau-max-4__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.09632560036006071,96,96
1384,te_kraskov_NN-4_k-max-10_tau-max-4__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.7504709722124087,96,96
1385,te_kraskov_NN-4_k-max-10_tau-max-4__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.08132634082179657,96,96
1386,te_kraskov_NN-4_k-max-10_tau-max-4__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.7589253567301619,96,96
1387,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,0.1542017556605688,96,96
1388,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.33559422791651716,96,96
1389,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.13006770623739078,96,96
1390,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.3548156911527111,96,96
1391,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.08792138167135355,96,96
1392,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.187626492485018,96,96
1393,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.06150889146562438,96,96
1394,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,te_kernel_W-0.25_k-1__ij,0.08205812466220797,96,96
1395,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,te_kernel_W-0.25_k-1__ji,0.07420819816899543,96,96
1396,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,gc_gaussian_k-max-10_tau-max-2__ij,0.3217768418944219,96,96
1397,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,gc_gaussian_k-max-10_tau-max-2__ji,0.09845646582388554,96,96
1398,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.36098411637105055,96,96
1399,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.09159974994894354,96,96
1400,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.36098411637105055,96,96
1401,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.09159974994894354,96,96
1402,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.3469435214008259,96,96
1403,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.08831323029756571,96,96
1404,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,0.13098024514879605,96,96
1405,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.7410061237120962,96,96
1406,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.16370031217969055,96,96
1407,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.7562416612936602,96,96
1408,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.1428966089544822,96,96
1409,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.6827704518279373,96,96
1410,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,te_kernel_W-0.25_k-1__ij,0.08278020594463029,96,96
1411,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,te_kernel_W-0.25_k-1__ji,0.3963613430835817,96,96
1412,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,gc_gaussian_k-max-10_tau-max-2__ij,0.12590740333074368,96,96
1413,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,gc_gaussian_k-max-10_tau-max-2__ji,0.8591488730556602,96,96
1414,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.17923694842283472,96,96
1415,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.9082298300015846,96,96
1416,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.17923694842283472,96,96
1417,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.9082298300015846,96,96
1418,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.1389410033706786,96,96
1419,te_kraskov_NN-4_DCE_k-max-10_tau-max-4__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.9152344793710221,96,96
1420,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,0.09328748721736602,96,96
1421,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.44949225370378143,96,96
1422,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.0533793243452137,96,96
1423,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.24174482225774685,96,96
1424,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.021177431823323073,96,96
1425,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,te_kernel_W-0.25_k-1__ij,0.07665733550009313,96,96
1426,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,te_kernel_W-0.25_k-1__ji,0.01914579932530136,96,96
1427,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,gc_gaussian_k-max-10_tau-max-2__ij,0.3340648704643743,96,96
1428,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,gc_gaussian_k-max-10_tau-max-2__ji,0.1167107668895696,96,96
1429,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.370866163736997,96,96
1430,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.10291956114462375,96,96
1431,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.370866163736997,96,96
1432,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.10291956114462375,96,96
1433,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.3528458950763142,96,96
1434,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.09147327456986698,96,96
1435,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,0.05868596386312683,96,96
1436,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.7914304847585294,96,96
1437,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.04850043344262073,96,96
1438,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.6838338723345373,96,96
1439,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,te_kernel_W-0.25_k-1__ij,0.017425683095535077,96,96
1440,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,te_kernel_W-0.25_k-1__ji,0.3019353976220791,96,96
1441,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,gc_gaussian_k-max-10_tau-max-2__ij,0.08167323512799846,96,96
1442,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,gc_gaussian_k-max-10_tau-max-2__ji,0.7680636569213974,96,96
1443,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.08284828754833196,96,96
1444,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.801345341707493,96,96
1445,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.08284828754833196,96,96
1446,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.801345341707493,96,96
1447,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.09272012406918778,96,96
1448,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.8135268898632314,96,96
1449,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,0.06143431511291045,96,96
1450,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.8552066629055108,96,96
1451,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.0546924080639537,96,96
1452,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,te_kernel_W-0.25_k-1__ij,0.30372408183272315,96,96
1453,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,te_kernel_W-0.25_k-1__ji,0.017393293014981825,96,96
1454,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,gc_gaussian_k-max-10_tau-max-2__ij,0.37215583885442743,96,96
1455,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,gc_gaussian_k-max-10_tau-max-2__ji,0.1420120747787713,96,96
1456,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.48217330283354365,96,96
1457,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.11321532311742871,96,96
1458,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.48217330283354365,96,96
1459,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.11321532311742871,96,96
1460,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.43572008166471665,96,96
1461,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.10070067747918565,96,96
1462,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,0.06367351576916702,96,96
1463,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.80672570452834,96,96
1464,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,te_kernel_W-0.25_k-1__ij,0.034697537089642405,96,96
1465,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,te_kernel_W-0.25_k-1__ji,0.1268634128068979,96,96
1466,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,gc_gaussian_k-max-10_tau-max-2__ij,0.06674270606162763,96,96
1467,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,gc_gaussian_k-max-10_tau-max-2__ji,0.8372479519518439,96,96
1468,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.09734668681344782,96,96
1469,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.8770872543827352,96,96
1470,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.09734668681344782,96,96
1471,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.8770872543827352,96,96
1472,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.08086955468306478,96,96
1473,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.8616166035903414,96,96
1474,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,0.04678771540594684,96,96
1475,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,te_kernel_W-0.25_k-1__ij,0.2531806371595535,96,96
1476,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,te_kernel_W-0.25_k-1__ji,0.044624189859287455,96,96
1477,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,gc_gaussian_k-max-10_tau-max-2__ij,0.2808966007501099,96,96
1478,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,gc_gaussian_k-max-10_tau-max-2__ji,0.11843347926974701,96,96
1479,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.3512029536795284,96,96
1480,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.1007295731259471,96,96
1481,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.3512029536795284,96,96
1482,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.1007295731259471,96,96
1483,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.3129832187389003,96,96
1484,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.09048238155664018,96,96
1485,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,te_kernel_W-0.25_k-1__ij,0.054521455569946364,96,96
1486,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,te_kernel_W-0.25_k-1__ji,0.10266914477647027,96,96
1487,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,gc_gaussian_k-max-10_tau-max-2__ij,0.035443611260498886,96,96
1488,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,gc_gaussian_k-max-10_tau-max-2__ji,0.7779220896131327,96,96
1489,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.05236264416250691,96,96
1490,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.8049782581528111,96,96
1491,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.05236264416250691,96,96
1492,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.8049782581528111,96,96
1493,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.03689690341655383,96,96
1494,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.7880710225703044,96,96
1495,te_kernel_W-0.25_k-1__ij,te_kernel_W-0.25_k-1__ji,0.02355500215988457,96,96
1496,te_kernel_W-0.25_k-1__ij,gc_gaussian_k-max-10_tau-max-2__ij,0.14424421341428784,96,96
1497,te_kernel_W-0.25_k-1__ij,gc_gaussian_k-max-10_tau-max-2__ji,0.032760945667826724,96,96
1498,te_kernel_W-0.25_k-1__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.1923804422918084,96,96
1499,te_kernel_W-0.25_k-1__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.03336551829661233,96,96
1500,te_kernel_W-0.25_k-1__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.1923804422918084,96,96
1501,te_kernel_W-0.25_k-1__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.03336551829661233,96,96
1502,te_kernel_W-0.25_k-1__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.1445894586479055,96,96
1503,te_kernel_W-0.25_k-1__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.022553181727801797,96,96
1504,te_kernel_W-0.25_k-1__ji,gc_gaussian_k-max-10_tau-max-2__ij,0.0523913777090399,96,96
1505,te_kernel_W-0.25_k-1__ji,gc_gaussian_k-max-10_tau-max-2__ji,0.38445581599646667,96,96
1506,te_kernel_W-0.25_k-1__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.04732143840461417,96,96
1507,te_kernel_W-0.25_k-1__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.40961141811320106,96,96
1508,te_kernel_W-0.25_k-1__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.04732143840461417,96,96
1509,te_kernel_W-0.25_k-1__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.40961141811320106,96,96
1510,te_kernel_W-0.25_k-1__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.05537368503640028,96,96
1511,te_kernel_W-0.25_k-1__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.43637664890524025,96,96
1512,gc_gaussian_k-max-10_tau-max-2__ij,gc_gaussian_k-max-10_tau-max-2__ji,0.1247569493027455,96,96
1513,gc_gaussian_k-max-10_tau-max-2__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.4023252215327182,96,96
1514,gc_gaussian_k-max-10_tau-max-2__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.12950582746914974,96,96
1515,gc_gaussian_k-max-10_tau-max-2__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.4023252215327182,96,96
1516,gc_gaussian_k-max-10_tau-max-2__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.12950582746914974,96,96
1517,gc_gaussian_k-max-10_tau-max-2__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.4674540780217019,96,96
1518,gc_gaussian_k-max-10_tau-max-2__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.11427894632867514,96,96
1519,gc_gaussian_k-max-10_tau-max-2__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,0.14991105867133497,96,96
1520,gc_gaussian_k-max-10_tau-max-2__ji,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.8517185559858069,96,96
1521,gc_gaussian_k-max-10_tau-max-2__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.14991105867133497,96,96
1522,gc_gaussian_k-max-10_tau-max-2__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.8517185559858069,96,96
1523,gc_gaussian_k-max-10_tau-max-2__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.10319233516687337,96,96
1524,gc_gaussian_k-max-10_tau-max-2__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.8654768109274306,96,96
1525,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,0.17809957293437895,96,96
1526,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.08333333333333333,96,96
1527,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.17809957293437895,96,96
1528,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.5433459575079402,96,96
1529,gc_gaussian_k-1_kt-1_l-1_lt-1__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.15876240687227017,96,96
1530,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ij,0.17809957293437895,96,96
1531,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.08333333333333333,96,96
1532,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.13611339338324696,96,96
1533,gc_gaussian_k-1_kt-1_l-1_lt-1__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.14368077515259975,96,96
1534,te_symbolic_k-1_kt-1_l-1_lt-1__ij,te_symbolic_k-1_kt-1_l-1_lt-1__ji,0.17809957293437895,96,96
1535,te_symbolic_k-1_kt-1_l-1_lt-1__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.5433459575079402,96,96
1536,te_symbolic_k-1_kt-1_l-1_lt-1__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.15876240687227017,96,96
1537,te_symbolic_k-1_kt-1_l-1_lt-1__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ij,0.13611339338324696,96,96
1538,te_symbolic_k-1_kt-1_l-1_lt-1__ji,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.14368077515259975,96,96
1539,te_symbolic_k-10_kt-1_l-1_lt-1__ij,te_symbolic_k-10_kt-1_l-1_lt-1__ji,0.11411895727727245,96,96
